OG0001246_00	GO:0032040,GO:0000494,GO:0005730,GO:1990259,GO:0008649,GO:0031167,GO:0003723,GO:0015030,GO:0031428
OG0007406_00	GO:0005739,GO:0003735
OG0005651_00	GO:0005829,GO:0002181,GO:0003729
OG0007617_00	GO:0004984,GO:0007608,GO:0050911,GO:0005886,GO:0016020,GO:0005549
OG0008036_00	GO:0007017,GO:0005874
OG0003899_00	GO:0016787,GO:0016020
OG0008267_00	GO:0050479,GO:0006643,GO:0005783
OG0005538_00	GO:0016020,GO:0004439,GO:0046856
OG0001633_00	GO:0005739
OG0006077_00	GO:0002098,GO:0005739,GO:0030488,GO:0005737
OG0001331_00	GO:0008237,GO:0016020,GO:0006508,GO:0008241,GO:0005886,GO:0005615
OG0005524_00	GO:0006357,GO:0030182,GO:0000978,GO:0000981,GO:0005634
